"UF";"Abrangência";"Partido";"Eleitores";"%"
"PA";"BANNACH";"PRTB";"1";"0,000"
"PA";"BANNACH";"PSB";"69";"0,012"
"PA";"BANNACH";"PSC";"110";"0,019"
"PA";"BANNACH";"PSD";"29";"0,005"
"PA";"BANNACH";"PSDB";"83";"0,014"
"PA";"BANNACH";"PSL";"2";"0,000"
"PA";"BANNACH";"PT";"88";"0,015"
"PA";"BANNACH";"PTB";"21";"0,004"
"PA";"BANNACH";"PTC";"6";"0,001"
"PA";"BANNACH";"PV";"3";"0,001"
"PA";"BANNACH";"REPUBLICANOS";"38";"0,006"
"PA";"BANNACH";"SOLIDARIEDADE";"6";"0,001"
"PA";"BARCARENA";"AVANTE";"248";"0,042"
"PA";"BARCARENA";"CIDADANIA";"209";"0,035"
"PA";"BARCARENA";"DC";"111";"0,019"
"PA";"BARCARENA";"DEM";"260";"0,044"
"PA";"BARCARENA";"MDB";"1066";"0,181"
"PA";"BARCARENA";"NOVO";"5";"0,001"
"PA";"BARCARENA";"PATRIOTA";"172";"0,029"
"PA";"BARCARENA";"PCB";"13";"0,002"
"PA";"BARCARENA";"PCDOB";"189";"0,032"
"PA";"BARCARENA";"PDT";"532";"0,090"
"PA";"BARCARENA";"PL";"2647";"0,449"
"PA";"BARCARENA";"PMB";"19";"0,003"
"PA";"BARCARENA";"PMN";"282";"0,048"
"PA";"BARCARENA";"PODE";"371";"0,063"
