"UF";"Abrangência";"Partido";"Eleitores";"%"
"MA";"ANAJATUBA";"CIDADANIA";"33";"0,006"
"MA";"ANAJATUBA";"DC";"22";"0,004"
"MA";"ANAJATUBA";"DEM";"69";"0,012"
"MA";"ANAJATUBA";"MDB";"101";"0,018"
"MA";"ANAJATUBA";"PATRIOTA";"77";"0,014"
"MA";"ANAJATUBA";"PCDOB";"146";"0,026"
"MA";"ANAJATUBA";"PDT";"116";"0,021"
"MA";"ANAJATUBA";"PL";"185";"0,033"
"MA";"ANAJATUBA";"PMN";"14";"0,002"
"MA";"ANAJATUBA";"PODE";"10";"0,002"
"MA";"ANAJATUBA";"PP";"21";"0,004"
"MA";"ANAJATUBA";"PROS";"21";"0,004"
"MA";"ANAJATUBA";"PRTB";"35";"0,006"
"MA";"ANAJATUBA";"PSB";"126";"0,022"
"MA";"ANAJATUBA";"PSC";"84";"0,015"
"MA";"ANAJATUBA";"PSD";"7";"0,001"
"MA";"ANAJATUBA";"PSDB";"104";"0,019"
"MA";"ANAJATUBA";"PSL";"5";"0,001"
"MA";"ANAJATUBA";"PSOL";"125";"0,022"
"MA";"ANAJATUBA";"PT";"139";"0,025"
"MA";"ANAJATUBA";"PTB";"325";"0,058"
"MA";"ANAJATUBA";"PTC";"25";"0,004"
"MA";"ANAJATUBA";"PV";"70";"0,012"
"MA";"ANAJATUBA";"REDE";"4";"0,001"
"MA";"ANAJATUBA";"REPUBLICANOS";"48";"0,009"
"MA";"ANAJATUBA";"SOLIDARIEDADE";"20";"0,004"
"MA";"ANAPURUS";"AVANTE";"6";"0,001"
"MA";"ANAPURUS";"CIDADANIA";"61";"0,011"
"MA";"ANAPURUS";"DC";"50";"0,009"
"MA";"ANAPURUS";"DEM";"41";"0,007"
"MA";"ANAPURUS";"MDB";"32";"0,006"
"MA";"ANAPURUS";"PATRIOTA";"106";"0,019"
"MA";"ANAPURUS";"PCDOB";"121";"0,022"
"MA";"ANAPURUS";"PDT";"76";"0,014"
"MA";"ANAPURUS";"PL";"70";"0,012"
"MA";"ANAPURUS";"PMN";"12";"0,002"
"MA";"ANAPURUS";"PODE";"48";"0,009"
"MA";"ANAPURUS";"PP";"68";"0,012"
"MA";"ANAPURUS";"PROS";"3";"0,001"
"MA";"ANAPURUS";"PRTB";"23";"0,004"
"MA";"ANAPURUS";"PSB";"55";"0,010"
"MA";"ANAPURUS";"PSC";"79";"0,014"
"MA";"ANAPURUS";"PSD";"84";"0,015"
"MA";"ANAPURUS";"PSDB";"149";"0,027"
"MA";"ANAPURUS";"PSL";"11";"0,002"
"MA";"ANAPURUS";"PSOL";"11";"0,002"
"MA";"ANAPURUS";"PT";"36";"0,006"
"MA";"ANAPURUS";"PTB";"117";"0,021"
"MA";"ANAPURUS";"PTC";"27";"0,005"
"MA";"ANAPURUS";"PV";"119";"0,021"
